lead_id,created_date,lead_source,company_size,industry,sales_rep,current_stage,mql_date,demo_booked_date,days_mql_to_demo_booked,demo_completed_date,trial_start_date,closed_date,deal_value,churned
L-2383,10/18/2025,Organic Search,Mid-Market (51-200),FinTech,Priya Patel,MQL,10/19/2025,,,,,,0,FALSE
L-2384,7/8/2025,Organic Search,Startup (1-10),FinTech,Priya Patel,Lead,,,,,,,0,FALSE
L-2385,12/31/2025,Organic Search,Startup (1-10),HealthTech,Tom Wilson,Lead,,,,,,,0,FALSE
L-2386,7/14/2025,Organic Search,SMB (11-50),Logistics,Alex Thompson,Lead,,,,,,,0,FALSE
L-2387,11/3/2025,Paid Ads,Startup (1-10),FinTech,Tom Wilson,Lead,,,,,,,0,FALSE
L-2388,8/28/2025,Paid Ads,Startup (1-10),Logistics,Tom Wilson,MQL,8/30/2025,,,,,,0,FALSE
L-2389,3/12/2026,Organic Search,Mid-Market (51-200),SaaS,Maria Santos,Lead,,,,,,,0,FALSE
L-2390,8/23/2025,Cold Outreach,SMB (11-50),FinTech,Maria Santos,Lead,,,,,,,0,FALSE
L-2391,10/12/2025,Organic Search,Enterprise (200+),HR Tech,Maria Santos,Demo Completed,10/13/2025,10/17/2025,4,10/18/2025,,,0,FALSE
L-2392,4/28/2025,Paid Ads,SMB (11-50),Marketing,James Chen,Lead,,,,,,,0,FALSE
L-2393,1/1/2026,LinkedIn,Mid-Market (51-200),HealthTech,Priya Patel,MQL,1/5/2026,,,,,,0,FALSE
L-2394,3/6/2026,Cold Outreach,SMB (11-50),Logistics,Alex Thompson,Demo Booked,3/7/2026,3/8/2026,1,,,,0,FALSE
L-2395,5/18/2025,Cold Outreach,SMB (11-50),E-commerce,Tom Wilson,Lead,,,,,,,0,FALSE
L-2396,11/30/2025,Paid Ads,SMB (11-50),FinTech,Maria Santos,MQL,12/5/2025,,,,,,0,FALSE
L-2397,7/14/2025,Organic Search,Startup (1-10),HR Tech,Maria Santos,Closed Lost,7/19/2025,7/20/2025,1,7/21/2025,7/25/2025,,0,FALSE
L-2398,9/15/2025,Referral,Mid-Market (51-200),Marketing,Tom Wilson,Demo Completed,9/16/2025,9/17/2025,1,9/19/2025,,,0,FALSE
L-2399,5/9/2025,Paid Ads,Mid-Market (51-200),Marketing,Maria Santos,MQL,5/10/2025,,,,,,0,FALSE
L-2400,6/27/2025,Organic Search,Startup (1-10),Logistics,Maria Santos,Lead,,,,,,,0,FALSE
L-2401,6/8/2025,Organic Search,Startup (1-10),FinTech,Tom Wilson,Lead,,,,,,,0,FALSE
L-2402,11/2/2025,Paid Ads,Startup (1-10),FinTech,James Chen,Demo Completed,11/5/2025,11/15/2025,10,11/16/2025,,,0,FALSE
L-2403,5/12/2025,Paid Ads,SMB (11-50),HR Tech,Maria Santos,MQL,5/15/2025,,,,,,0,FALSE
L-2404,7/20/2025,Cold Outreach,Startup (1-10),E-commerce,Alex Thompson,Lead,,,,,,,0,FALSE
L-2405,11/21/2025,Paid Ads,Startup (1-10),E-commerce,James Chen,Demo Booked,11/22/2025,11/25/2025,3,,,,0,FALSE
L-2406,4/1/2025,Cold Outreach,Startup (1-10),Logistics,Priya Patel,Demo Booked,4/4/2025,4/11/2025,7,,,,0,FALSE
L-2407,8/9/2025,Paid Ads,SMB (11-50),SaaS,Priya Patel,MQL,8/10/2025,,,,,,0,FALSE
L-2408,8/3/2025,LinkedIn,Mid-Market (51-200),Marketing,Maria Santos,Lead,,,,,,,0,FALSE
L-2409,9/28/2025,LinkedIn,Startup (1-10),E-commerce,Maria Santos,Lead,,,,,,,0,FALSE
L-2410,10/7/2025,Organic Search,Enterprise (200+),SaaS,Tom Wilson,Demo Completed,10/11/2025,10/13/2025,2,10/16/2025,,,0,FALSE
L-2411,1/25/2026,Referral,Mid-Market (51-200),Logistics,Alex Thompson,Closed Won,1/28/2026,2/1/2026,4,2/3/2026,2/8/2026,2/20/2026,46837.38,FALSE
L-2412,11/19/2025,Paid Ads,SMB (11-50),Logistics,Maria Santos,Lead,,,,,,,0,FALSE
L-2413,10/11/2025,Organic Search,SMB (11-50),SaaS,Alex Thompson,MQL,10/16/2025,,,,,,0,FALSE
L-2414,2/3/2026,Cold Outreach,Mid-Market (51-200),E-commerce,Tom Wilson,Lead,,,,,,,0,FALSE
L-2415,12/1/2025,LinkedIn,Startup (1-10),EdTech,Tom Wilson,Lead,,,,,,,0,FALSE
L-2416,2/7/2026,Organic Search,SMB (11-50),HR Tech,Priya Patel,Demo Completed,2/11/2026,2/12/2026,1,2/14/2026,,,0,FALSE
L-2417,12/27/2025,LinkedIn,Startup (1-10),SaaS,Tom Wilson,Closed Lost,1/1/2026,1/3/2026,2,1/3/2026,1/4/2026,,0,FALSE
L-2418,2/10/2026,Referral,SMB (11-50),Logistics,James Chen,MQL,2/11/2026,,,,,,0,FALSE
L-2419,8/24/2025,Paid Ads,Mid-Market (51-200),SaaS,Maria Santos,Lead,,,,,,,0,FALSE
L-2420,7/14/2025,Organic Search,Startup (1-10),HealthTech,Maria Santos,Closed Lost,7/19/2025,7/21/2025,2,7/24/2025,7/31/2025,,0,FALSE
L-2421,4/6/2025,Paid Ads,Mid-Market (51-200),E-commerce,Alex Thompson,Demo Completed,4/8/2025,4/10/2025,2,4/13/2025,,,0,FALSE
L-2422,8/12/2025,Organic Search,Enterprise (200+),HealthTech,Tom Wilson,Closed Lost,8/17/2025,8/18/2025,1,8/18/2025,8/24/2025,,0,FALSE
L-2423,5/22/2025,Referral,Startup (1-10),Logistics,Priya Patel,Lead,,,,,,,0,FALSE
L-2424,2/28/2026,Organic Search,SMB (11-50),HR Tech,James Chen,Lead,,,,,,,0,FALSE
L-2425,8/5/2025,Referral,Mid-Market (51-200),FinTech,Alex Thompson,Demo Booked,8/8/2025,8/9/2025,1,,,,0,FALSE
L-2426,5/20/2025,Referral,SMB (11-50),EdTech,Priya Patel,Demo Booked,5/24/2025,5/26/2025,2,,,,0,FALSE
L-2427,3/6/2026,Paid Ads,Startup (1-10),HealthTech,Tom Wilson,Demo Completed,3/7/2026,3/21/2026,14,3/21/2026,,,0,FALSE
L-2428,7/7/2025,Organic Search,Startup (1-10),HR Tech,Maria Santos,MQL,7/9/2025,,,,,,0,FALSE
L-2429,1/7/2026,LinkedIn,SMB (11-50),HR Tech,Alex Thompson,Lead,,,,,,,0,FALSE
L-2430,12/30/2025,LinkedIn,SMB (11-50),FinTech,Priya Patel,MQL,1/1/2026,,,,,,0,FALSE
L-2431,10/29/2025,Paid Ads,Startup (1-10),FinTech,Priya Patel,Demo Booked,11/3/2025,11/8/2025,5,,,,0,FALSE
L-2432,3/22/2026,LinkedIn,Enterprise (200+),HealthTech,Priya Patel,MQL,3/24/2026,,,,,,0,FALSE
L-2433,7/8/2025,Organic Search,Startup (1-10),EdTech,Priya Patel,Lead,,,,,,,0,FALSE
L-2434,4/1/2025,Paid Ads,Mid-Market (51-200),EdTech,Tom Wilson,MQL,4/6/2025,,,,,,0,FALSE
L-2435,8/12/2025,LinkedIn,Mid-Market (51-200),EdTech,Priya Patel,Closed Lost,8/17/2025,8/25/2025,8,8/28/2025,9/1/2025,,0,FALSE
L-2436,9/7/2025,Paid Ads,Startup (1-10),SaaS,Maria Santos,Closed Lost,9/10/2025,9/15/2025,5,9/16/2025,9/23/2025,,0,FALSE
L-2437,4/21/2025,Referral,SMB (11-50),Logistics,James Chen,MQL,4/24/2025,,,,,,0,FALSE
L-2438,3/4/2026,Organic Search,SMB (11-50),Marketing,Maria Santos,Demo Completed,3/9/2026,3/13/2026,4,3/13/2026,,,0,FALSE
L-2439,7/31/2025,Organic Search,Mid-Market (51-200),SaaS,James Chen,Demo Completed,8/4/2025,8/12/2025,8,8/14/2025,,,0,FALSE
L-2440,12/6/2025,Organic Search,SMB (11-50),FinTech,Priya Patel,Demo Booked,12/11/2025,12/12/2025,1,,,,0,FALSE
L-2441,3/21/2026,LinkedIn,SMB (11-50),HealthTech,Tom Wilson,Lead,,,,,,,0,FALSE
L-2442,7/12/2025,Cold Outreach,Mid-Market (51-200),HealthTech,Maria Santos,Lead,,,,,,,0,FALSE
L-2443,5/20/2025,Cold Outreach,Mid-Market (51-200),Logistics,Maria Santos,Lead,,,,,,,0,FALSE
L-2444,6/23/2025,Paid Ads,SMB (11-50),FinTech,Alex Thompson,Lead,,,,,,,0,FALSE
L-2445,3/2/2026,Paid Ads,Mid-Market (51-200),HealthTech,Tom Wilson,MQL,3/5/2026,,,,,,0,FALSE
L-2446,4/10/2025,LinkedIn,Mid-Market (51-200),E-commerce,James Chen,MQL,4/15/2025,,,,,,0,FALSE
L-2447,3/31/2026,Referral,SMB (11-50),Marketing,Alex Thompson,MQL,4/4/2026,,,,,,0,FALSE
L-2448,5/11/2025,Cold Outreach,Startup (1-10),E-commerce,James Chen,Lead,,,,,,,0,FALSE
L-2449,1/19/2026,Paid Ads,SMB (11-50),HealthTech,Tom Wilson,MQL,1/21/2026,,,,,,0,FALSE
L-2450,6/7/2025,Organic Search,Mid-Market (51-200),Logistics,Priya Patel,Lead,,,,,,,0,FALSE
L-2451,10/4/2025,Paid Ads,SMB (11-50),Logistics,Maria Santos,Demo Completed,10/5/2025,10/11/2025,6,10/12/2025,,,0,FALSE
L-2452,10/16/2025,LinkedIn,Enterprise (200+),FinTech,James Chen,Closed Won,10/17/2025,10/18/2025,1,10/19/2025,10/20/2025,10/31/2025,100627.25,FALSE
L-2453,2/14/2026,Paid Ads,Mid-Market (51-200),Marketing,Maria Santos,Churned,2/15/2026,2/17/2026,2,2/18/2026,2/24/2026,3/3/2026,22294.87,TRUE
L-2454,10/7/2025,Referral,SMB (11-50),SaaS,Priya Patel,Closed Lost,10/12/2025,10/26/2025,14,10/29/2025,11/3/2025,,0,FALSE
L-2455,12/9/2025,Organic Search,Startup (1-10),HR Tech,Alex Thompson,Lead,,,,,,,0,FALSE
L-2456,6/10/2025,Referral,Startup (1-10),Marketing,Tom Wilson,MQL,6/13/2025,,,,,,0,FALSE
L-2457,7/25/2025,Cold Outreach,Startup (1-10),Marketing,Alex Thompson,Lead,,,,,,,0,FALSE
L-2458,1/30/2026,Paid Ads,Startup (1-10),HealthTech,Tom Wilson,MQL,2/2/2026,,,,,,0,FALSE
L-2459,10/21/2025,Paid Ads,Mid-Market (51-200),Marketing,Alex Thompson,Lead,,,,,,,0,FALSE
L-2460,6/3/2025,Paid Ads,Startup (1-10),EdTech,James Chen,Demo Booked,6/7/2025,6/11/2025,4,,,,0,FALSE
L-2461,1/3/2026,Organic Search,Mid-Market (51-200),E-commerce,Alex Thompson,Demo Booked,1/7/2026,1/14/2026,7,,,,0,FALSE
L-2462,10/5/2025,Organic Search,Startup (1-10),EdTech,Maria Santos,Closed Won,10/6/2025,10/8/2025,2,10/8/2025,10/15/2025,11/4/2025,2594.29,FALSE
L-2463,9/2/2025,Organic Search,SMB (11-50),E-commerce,Alex Thompson,MQL,9/4/2025,,,,,,0,FALSE
L-2464,8/14/2025,Paid Ads,SMB (11-50),FinTech,Priya Patel,Lead,,,,,,,0,FALSE
L-2465,1/24/2026,Organic Search,Startup (1-10),EdTech,Priya Patel,Demo Completed,1/28/2026,2/10/2026,13,2/13/2026,,,0,FALSE
L-2466,7/19/2025,Cold Outreach,Mid-Market (51-200),Logistics,Tom Wilson,Lead,,,,,,,0,FALSE
L-2467,9/13/2025,Organic Search,Startup (1-10),SaaS,James Chen,Lead,,,,,,,0,FALSE
L-2468,1/6/2026,Organic Search,Mid-Market (51-200),HR Tech,Priya Patel,Lead,,,,,,,0,FALSE
L-2469,3/22/2026,Organic Search,SMB (11-50),E-commerce,James Chen,MQL,3/26/2026,,,,,,0,FALSE
L-2470,1/14/2026,Paid Ads,Startup (1-10),FinTech,Maria Santos,MQL,1/15/2026,,,,,,0,FALSE
L-2471,3/20/2026,Organic Search,Startup (1-10),SaaS,James Chen,Lead,,,,,,,0,FALSE
L-2472,1/15/2026,Referral,Startup (1-10),E-commerce,James Chen,Lead,,,,,,,0,FALSE
L-2473,6/8/2025,Organic Search,Startup (1-10),E-commerce,Tom Wilson,MQL,6/10/2025,,,,,,0,FALSE
L-2474,2/11/2026,Cold Outreach,Enterprise (200+),HR Tech,Priya Patel,Lead,,,,,,,0,FALSE
L-2475,7/31/2025,Referral,Startup (1-10),HR Tech,Priya Patel,Closed Lost,8/2/2025,8/5/2025,3,8/6/2025,8/7/2025,,0,FALSE
L-2476,6/29/2025,Cold Outreach,Startup (1-10),SaaS,James Chen,Lead,,,,,,,0,FALSE
L-2477,3/4/2026,Paid Ads,Startup (1-10),Marketing,Priya Patel,MQL,3/9/2026,,,,,,0,FALSE
L-2478,9/12/2025,Cold Outreach,Startup (1-10),HR Tech,Alex Thompson,Lead,,,,,,,0,FALSE
L-2479,10/17/2025,Paid Ads,Startup (1-10),EdTech,James Chen,Closed Lost,10/21/2025,10/22/2025,1,10/22/2025,10/29/2025,,0,FALSE
L-2480,11/8/2025,Paid Ads,Startup (1-10),E-commerce,James Chen,Lead,,,,,,,0,FALSE
L-2481,11/17/2025,LinkedIn,Startup (1-10),E-commerce,Priya Patel,Demo Completed,11/19/2025,11/30/2025,11,11/30/2025,,,0,FALSE
L-2482,11/13/2025,Organic Search,Startup (1-10),HR Tech,Maria Santos,Closed Lost,11/18/2025,11/29/2025,11,12/1/2025,12/6/2025,,0,FALSE
L-2483,3/29/2026,Paid Ads,Startup (1-10),FinTech,Priya Patel,Demo Booked,3/30/2026,4/3/2026,4,,,,0,FALSE
L-2484,6/25/2025,Organic Search,Mid-Market (51-200),EdTech,Tom Wilson,Demo Completed,6/29/2025,7/10/2025,11,7/10/2025,,,0,FALSE
L-2485,8/13/2025,Organic Search,Mid-Market (51-200),EdTech,Priya Patel,Lead,,,,,,,0,FALSE
L-2486,9/9/2025,LinkedIn,Startup (1-10),HR Tech,Alex Thompson,Demo Completed,9/14/2025,9/28/2025,14,10/1/2025,,,0,FALSE
L-2487,2/1/2026,LinkedIn,Mid-Market (51-200),HealthTech,Alex Thompson,Lead,,,,,,,0,FALSE
L-2488,4/8/2025,Organic Search,Startup (1-10),EdTech,Alex Thompson,Lead,,,,,,,0,FALSE
L-2489,10/31/2025,Organic Search,Mid-Market (51-200),SaaS,James Chen,Demo Booked,11/4/2025,11/11/2025,7,,,,0,FALSE
L-2490,6/20/2025,Paid Ads,SMB (11-50),E-commerce,Maria Santos,Lead,,,,,,,0,FALSE
L-2491,9/16/2025,Organic Search,Enterprise (200+),HealthTech,Maria Santos,MQL,9/21/2025,,,,,,0,FALSE
L-2492,3/17/2026,Paid Ads,Startup (1-10),HealthTech,James Chen,Demo Booked,3/19/2026,4/2/2026,14,,,,0,FALSE
L-2493,9/22/2025,Paid Ads,SMB (11-50),E-commerce,James Chen,MQL,9/26/2025,,,,,,0,FALSE
L-2494,7/14/2025,Referral,Startup (1-10),E-commerce,James Chen,Demo Booked,7/19/2025,7/29/2025,10,,,,0,FALSE
L-2495,3/24/2026,Paid Ads,SMB (11-50),FinTech,Priya Patel,MQL,3/26/2026,,,,,,0,FALSE
L-2496,11/26/2025,Paid Ads,Mid-Market (51-200),Logistics,Alex Thompson,Lead,,,,,,,0,FALSE
L-2497,4/13/2025,Organic Search,SMB (11-50),Marketing,Priya Patel,Lead,,,,,,,0,FALSE
L-2498,8/16/2025,Paid Ads,SMB (11-50),HR Tech,Tom Wilson,Lead,,,,,,,0,FALSE
L-2499,2/12/2026,LinkedIn,Startup (1-10),SaaS,Maria Santos,Lead,,,,,,,0,FALSE
L-2500,1/4/2026,Organic Search,Startup (1-10),HealthTech,Maria Santos,Closed Lost,1/6/2026,1/10/2026,4,1/12/2026,1/15/2026,,0,FALSE
L-2501,12/12/2025,Referral,SMB (11-50),Marketing,Alex Thompson,MQL,12/17/2025,,,,,,0,FALSE
L-2502,9/28/2025,Paid Ads,Mid-Market (51-200),EdTech,Priya Patel,Demo Completed,9/30/2025,10/4/2025,4,10/7/2025,,,0,FALSE
L-2503,3/16/2026,LinkedIn,SMB (11-50),E-commerce,Alex Thompson,Demo Completed,3/17/2026,3/20/2026,3,3/22/2026,,,0,FALSE
L-2504,4/3/2025,Paid Ads,Mid-Market (51-200),HR Tech,Alex Thompson,Demo Completed,4/5/2025,4/18/2025,13,4/19/2025,,,0,FALSE
L-2505,4/11/2025,LinkedIn,Mid-Market (51-200),HealthTech,Priya Patel,Lead,,,,,,,0,FALSE
L-2506,6/18/2025,Organic Search,Startup (1-10),Marketing,Alex Thompson,Lead,,,,,,,0,FALSE
L-2507,3/22/2026,Organic Search,SMB (11-50),E-commerce,Maria Santos,Demo Booked,3/23/2026,3/28/2026,5,,,,0,FALSE
L-2508,4/7/2025,Paid Ads,Startup (1-10),Marketing,Tom Wilson,Lead,,,,,,,0,FALSE
L-2509,12/5/2025,Organic Search,Startup (1-10),HR Tech,Tom Wilson,Lead,,,,,,,0,FALSE
L-2510,8/18/2025,Cold Outreach,Enterprise (200+),HR Tech,James Chen,Lead,,,,,,,0,FALSE
L-2511,10/17/2025,Paid Ads,Startup (1-10),SaaS,Alex Thompson,Demo Completed,10/22/2025,10/25/2025,3,10/28/2025,,,0,FALSE
L-2512,9/12/2025,Organic Search,Enterprise (200+),FinTech,Tom Wilson,MQL,9/14/2025,,,,,,0,FALSE
L-2513,3/3/2026,Referral,Enterprise (200+),FinTech,James Chen,Lead,,,,,,,0,FALSE
L-2514,6/15/2025,Paid Ads,Mid-Market (51-200),Marketing,Alex Thompson,Lead,,,,,,,0,FALSE
L-2515,9/29/2025,LinkedIn,Startup (1-10),SaaS,Maria Santos,Lead,,,,,,,0,FALSE
L-2516,8/22/2025,Referral,Mid-Market (51-200),EdTech,Tom Wilson,Demo Completed,8/23/2025,8/26/2025,3,8/29/2025,,,0,FALSE
L-2517,2/7/2026,Organic Search,SMB (11-50),HR Tech,Alex Thompson,MQL,2/8/2026,,,,,,0,FALSE
L-2518,6/21/2025,Paid Ads,Enterprise (200+),Marketing,Tom Wilson,MQL,6/26/2025,,,,,,0,FALSE
L-2519,10/20/2025,LinkedIn,Mid-Market (51-200),EdTech,Tom Wilson,Demo Booked,10/23/2025,10/27/2025,4,,,,0,FALSE
L-2520,1/6/2026,Paid Ads,Enterprise (200+),FinTech,Alex Thompson,MQL,1/11/2026,,,,,,0,FALSE
L-2521,12/21/2025,Paid Ads,SMB (11-50),HR Tech,Alex Thompson,Demo Booked,12/25/2025,12/26/2025,1,,,,0,FALSE
L-2522,5/18/2025,Paid Ads,Enterprise (200+),HealthTech,Alex Thompson,Lead,,,,,,,0,FALSE
L-2523,1/2/2026,Organic Search,Enterprise (200+),HealthTech,Priya Patel,MQL,1/5/2026,,,,,,0,FALSE
L-2524,9/7/2025,Cold Outreach,Mid-Market (51-200),EdTech,Tom Wilson,Lead,,,,,,,0,FALSE
L-2525,7/30/2025,Organic Search,Mid-Market (51-200),Logistics,James Chen,Demo Completed,8/1/2025,8/5/2025,4,8/5/2025,,,0,FALSE
L-2526,3/29/2026,Cold Outreach,Startup (1-10),FinTech,Maria Santos,Lead,,,,,,,0,FALSE
L-2527,2/16/2026,LinkedIn,SMB (11-50),Marketing,Tom Wilson,Lead,,,,,,,0,FALSE
L-2528,11/15/2025,Paid Ads,Enterprise (200+),Marketing,Priya Patel,Demo Completed,11/18/2025,11/22/2025,4,11/22/2025,,,0,FALSE
L-2529,7/17/2025,LinkedIn,SMB (11-50),FinTech,Priya Patel,Closed Lost,7/18/2025,7/19/2025,1,7/21/2025,7/26/2025,,0,FALSE
L-2530,8/13/2025,Referral,Startup (1-10),SaaS,Tom Wilson,Closed Lost,8/17/2025,8/24/2025,7,8/27/2025,8/29/2025,,0,FALSE
L-2531,5/16/2025,Referral,Startup (1-10),FinTech,Alex Thompson,Closed Won,5/21/2025,5/25/2025,4,5/25/2025,5/29/2025,6/17/2025,3796.89,FALSE
L-2532,11/19/2025,Cold Outreach,Startup (1-10),HealthTech,Maria Santos,Lead,,,,,,,0,FALSE
L-2533,1/9/2026,Paid Ads,Mid-Market (51-200),E-commerce,Priya Patel,Lead,,,,,,,0,FALSE
L-2534,2/6/2026,Paid Ads,Startup (1-10),Logistics,Alex Thompson,Lead,,,,,,,0,FALSE
L-2535,11/2/2025,Cold Outreach,Startup (1-10),EdTech,Maria Santos,Lead,,,,,,,0,FALSE
L-2536,9/21/2025,Organic Search,SMB (11-50),SaaS,James Chen,Demo Completed,9/25/2025,9/29/2025,4,9/30/2025,,,0,FALSE
L-2537,9/16/2025,Referral,Mid-Market (51-200),HealthTech,Alex Thompson,Demo Completed,9/17/2025,9/29/2025,12,9/30/2025,,,0,FALSE
L-2538,8/19/2025,Organic Search,SMB (11-50),SaaS,Tom Wilson,Lead,,,,,,,0,FALSE
L-2539,1/1/2026,Paid Ads,Startup (1-10),EdTech,Tom Wilson,Demo Booked,1/2/2026,1/14/2026,12,,,,0,FALSE
L-2540,4/26/2025,LinkedIn,Mid-Market (51-200),SaaS,Alex Thompson,MQL,5/1/2025,,,,,,0,FALSE
L-2541,2/3/2026,Paid Ads,Mid-Market (51-200),Logistics,Tom Wilson,MQL,2/4/2026,,,,,,0,FALSE
L-2542,4/28/2025,Organic Search,Mid-Market (51-200),HR Tech,Tom Wilson,Lead,,,,,,,0,FALSE
L-2543,9/30/2025,Paid Ads,Mid-Market (51-200),Marketing,Alex Thompson,Demo Completed,10/3/2025,10/17/2025,14,10/18/2025,,,0,FALSE
L-2544,5/4/2025,Organic Search,Mid-Market (51-200),Marketing,Maria Santos,MQL,5/6/2025,,,,,,0,FALSE
L-2545,9/29/2025,Organic Search,Mid-Market (51-200),SaaS,Maria Santos,Closed Lost,10/3/2025,10/17/2025,14,10/20/2025,10/25/2025,,0,FALSE
L-2546,1/15/2026,Organic Search,Mid-Market (51-200),FinTech,James Chen,Lead,,,,,,,0,FALSE
L-2547,7/26/2025,Paid Ads,SMB (11-50),Marketing,James Chen,Demo Booked,7/29/2025,8/1/2025,3,,,,0,FALSE
L-2548,4/13/2025,Paid Ads,Startup (1-10),Logistics,Priya Patel,Lead,,,,,,,0,FALSE
L-2549,3/30/2026,Cold Outreach,Startup (1-10),Logistics,Priya Patel,MQL,4/1/2026,,,,,,0,FALSE
L-2550,8/24/2025,Paid Ads,Mid-Market (51-200),EdTech,Tom Wilson,Lead,,,,,,,0,FALSE
L-2551,5/3/2025,Cold Outreach,SMB (11-50),HealthTech,Priya Patel,Lead,,,,,,,0,FALSE
L-2552,12/19/2025,Paid Ads,Enterprise (200+),E-commerce,Maria Santos,MQL,12/23/2025,,,,,,0,FALSE
L-2553,7/26/2025,Paid Ads,Mid-Market (51-200),Marketing,Maria Santos,Lead,,,,,,,0,FALSE
L-2554,3/24/2026,Paid Ads,Startup (1-10),HR Tech,Priya Patel,Lead,,,,,,,0,FALSE
L-2555,11/17/2025,LinkedIn,Startup (1-10),SaaS,Priya Patel,Demo Completed,11/19/2025,11/21/2025,2,11/22/2025,,,0,FALSE
L-2556,2/19/2026,LinkedIn,Startup (1-10),E-commerce,Priya Patel,MQL,2/20/2026,,,,,,0,FALSE
L-2557,1/11/2026,Referral,SMB (11-50),E-commerce,Maria Santos,Lead,,,,,,,0,FALSE
L-2558,10/11/2025,Organic Search,SMB (11-50),HealthTech,Tom Wilson,Lead,,,,,,,0,FALSE
L-2559,9/8/2025,Organic Search,Enterprise (200+),FinTech,James Chen,Lead,,,,,,,0,FALSE
L-2560,6/5/2025,Cold Outreach,Startup (1-10),FinTech,James Chen,Demo Completed,6/7/2025,6/13/2025,6,6/16/2025,,,0,FALSE
L-2561,2/11/2026,Organic Search,Enterprise (200+),HR Tech,Alex Thompson,Lead,,,,,,,0,FALSE
L-2562,6/16/2025,Paid Ads,Mid-Market (51-200),HealthTech,Alex Thompson,Lead,,,,,,,0,FALSE
L-2563,4/14/2025,Paid Ads,SMB (11-50),Marketing,Alex Thompson,Lead,,,,,,,0,FALSE
L-2564,11/21/2025,Paid Ads,Mid-Market (51-200),EdTech,Maria Santos,MQL,11/25/2025,,,,,,0,FALSE
L-2565,5/27/2025,Organic Search,SMB (11-50),Logistics,Maria Santos,Closed Lost,5/29/2025,5/31/2025,2,6/2/2025,6/8/2025,,0,FALSE
L-2566,12/5/2025,Referral,SMB (11-50),E-commerce,James Chen,Demo Completed,12/9/2025,12/12/2025,3,12/13/2025,,,0,FALSE
L-2567,7/1/2025,Cold Outreach,Enterprise (200+),EdTech,Maria Santos,Lead,,,,,,,0,FALSE
L-2568,8/26/2025,Paid Ads,Startup (1-10),SaaS,Alex Thompson,Lead,,,,,,,0,FALSE
L-2569,7/2/2025,Paid Ads,SMB (11-50),HR Tech,James Chen,Closed Lost,7/7/2025,7/8/2025,1,7/9/2025,7/12/2025,,0,FALSE
L-2570,8/28/2025,LinkedIn,Mid-Market (51-200),EdTech,Priya Patel,Demo Booked,8/30/2025,8/31/2025,1,,,,0,FALSE
L-2571,5/3/2025,Organic Search,SMB (11-50),EdTech,James Chen,Closed Won,5/4/2025,5/7/2025,3,5/10/2025,5/15/2025,6/13/2025,12340.04,FALSE
L-2572,5/14/2025,Paid Ads,Startup (1-10),HR Tech,James Chen,Closed Lost,5/19/2025,5/20/2025,1,5/23/2025,5/24/2025,,0,FALSE
L-2573,11/20/2025,Paid Ads,Mid-Market (51-200),HealthTech,Tom Wilson,MQL,11/25/2025,,,,,,0,FALSE
L-2574,9/17/2025,Referral,SMB (11-50),Marketing,James Chen,Closed Lost,9/18/2025,9/25/2025,7,9/26/2025,10/3/2025,,0,FALSE
L-2575,10/24/2025,Organic Search,Startup (1-10),SaaS,Maria Santos,Demo Completed,10/26/2025,10/28/2025,2,10/30/2025,,,0,FALSE
L-2576,8/26/2025,Paid Ads,SMB (11-50),E-commerce,James Chen,Lead,,,,,,,0,FALSE
L-2577,10/27/2025,Paid Ads,Mid-Market (51-200),FinTech,Priya Patel,Closed Lost,10/28/2025,11/7/2025,10,11/7/2025,11/14/2025,,0,FALSE
L-2578,6/9/2025,Cold Outreach,Startup (1-10),E-commerce,James Chen,Lead,,,,,,,0,FALSE
L-2579,1/26/2026,Paid Ads,Startup (1-10),EdTech,James Chen,Demo Completed,1/28/2026,2/4/2026,7,2/4/2026,,,0,FALSE
L-2580,7/24/2025,Paid Ads,Startup (1-10),Marketing,James Chen,Lead,,,,,,,0,FALSE
L-2581,12/21/2025,Paid Ads,Mid-Market (51-200),EdTech,James Chen,MQL,12/22/2025,,,,,,0,FALSE
L-2582,10/28/2025,Paid Ads,Mid-Market (51-200),Marketing,Alex Thompson,Demo Completed,10/31/2025,11/3/2025,3,11/5/2025,,,0,FALSE
L-2583,12/19/2025,Organic Search,Startup (1-10),Marketing,Tom Wilson,Demo Completed,12/21/2025,1/4/2026,14,1/7/2026,,,0,FALSE
L-2584,3/5/2026,Organic Search,Enterprise (200+),SaaS,Alex Thompson,Demo Booked,3/8/2026,3/12/2026,4,,,,0,FALSE
L-2585,10/7/2025,Paid Ads,Mid-Market (51-200),Logistics,Priya Patel,Lead,,,,,,,0,FALSE
L-2586,6/20/2025,Organic Search,Startup (1-10),HR Tech,Priya Patel,MQL,6/22/2025,,,,,,0,FALSE
L-2587,9/1/2025,Organic Search,SMB (11-50),Logistics,Priya Patel,MQL,9/5/2025,,,,,,0,FALSE
L-2588,8/26/2025,Organic Search,Startup (1-10),EdTech,James Chen,Lead,,,,,,,0,FALSE
L-2589,9/10/2025,LinkedIn,Enterprise (200+),Logistics,Priya Patel,Lead,,,,,,,0,FALSE
L-2590,2/19/2026,Paid Ads,SMB (11-50),Logistics,James Chen,Lead,,,,,,,0,FALSE
L-2591,8/27/2025,Organic Search,Enterprise (200+),SaaS,James Chen,Demo Completed,8/31/2025,9/2/2025,2,9/3/2025,,,0,FALSE
